Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
12100000.0,12099982.275670676,10942570.174223786,12099989.952058705,12099688.880460694,12099746.384345494,12099859.345723374,12099962.907709282,12099874.892129693,12099707.228715735,12099833.214492446,10942559.96030674,12099850.136201818,12099872.927464172,12099963.39738502,12099940.200874079,12099959.505821122,12099968.456065366,10942566.699680602,10942559.546075866,12099947.196974277,12099630.477160664,12099968.588552129,12099970.078123515,12099757.794278331,12099964.940660456
12200000.0,12199963.487472357,11042542.86891284,12199958.84887374,12199638.403845986,12199720.366057793,12199818.897213703,12199950.68173157,12199851.408240752,12199651.504472064,12199784.321152544,11042559.062356487,12199810.245142477,12199847.940519128,12199958.252985215,12199933.261111151,12199951.51629759,12199966.947602887,11042557.248562614,11042558.637155304,12199944.817038378,12199563.693274496,12199941.167812439,12199945.615227522,12199705.77048131,12199963.736881983
12300000.0,12299948.51321622,11142517.628770377,12299934.326046964,12299575.39265378,12299688.068956053,12299770.431871608,12299938.870354407,12299826.962356012,12299597.898974849,12299750.228916548,11142558.27275699,12299762.305276345,12299824.096394988,12299953.813741794,12299928.297114762,12299945.136924844,12299965.426076276,11142549.373631757,11142557.854618762,12299943.066245193,12299491.590478083,12299918.301173436,12299922.471913263,12299644.096060514,12299962.639188139
12400000.0,12399940.624881389,11242502.00741326,12399921.778094051,12399507.6054746,12399650.167508088,12399719.713503122,12399930.656367304,12399799.517481428,12399539.39656664,12399732.72489798,11242557.554652207,12399711.095032299,12399798.40254234,12399949.523608707,12399925.898749754,12399939.569495114,12399963.895614784,11242544.861838588,11242557.18029756,12399941.992449954,12399408.98235139,12399906.542806143,12399907.101056304,12399574.947222436,12399961.768408805
12500000.0,12499940.80875488,11342501.191809416,12499922.677847564,12499448.009993985,12499610.727968765,12499676.50729086,12499928.402154703,12499769.165193772,12499472.153615164,12499726.794348333,11342556.877282392,12499665.661249237,12499769.253166229,12499944.91834742,12499925.59398096,12499933.831586966,12499962.463513417,11342544.47193752,11342556.58047905,12499941.30803965,12499317.481272109,12499909.06633875,12499904.06384027,12499506.79993433,12499961.18521668
12600000.0,12599947.618811904,11442516.355788874,12599934.36738528,12599411.668408088,12599576.614317896,12599652.00128488,12599933.01728574,12599738.601197692,12599398.033302508,12599722.727184199,11442556.227019802,12599637.00967498,12599737.494902436,12599939.858349584,12599926.032159973,12599927.209233614,12599961.306260174,11442547.784923868,11442556.020802436,12599940.493030563,12599226.533660378,12599924.67123828,12599914.779354488,12599452.69752538,12599960.885024486
12700000.0,12699957.71602319,11542544.167094788,12699951.027762486,12699411.709234383,12699555.939988207,12699655.545206176,12699943.713577852,12699712.698500142,12699325.223039161,12699709.728176948,11542555.608808028,12699634.956043052,12699706.65112832,12699934.638288917,12699925.458444063,12699919.59886273,12699960.605853155,11542553.378708582,11542555.477032775,12699938.985117923,12699151.785975143,12699948.090879912,12699937.130020238,12699426.833486652,12699960.807393536
12800000.0,12799966.927334039,11642577.612187056,12799965.531835519,12799455.494159253,12799555.966192227,12799691.655467603,12799958.212784681,12799697.285499863,12799266.69099006,12799679.929887274,11642555.038936853,12799665.049971135,12799682.215804886,12799929.940503217,12799922.337539406,12799911.633648798,12799960.478155436,11642559.270794027,11642554.939345328,12799936.399337955,12799111.190397171,12799971.525828483,12799966.030726045,12799440.415370936,12799960.856404332
12900000.0,12899971.51322965,11742607.917631768,12899971.63448391,12899542.067500642,12899581.019660275,12899758.181148458,12899973.34723089,12899697.47720004,12899236.882742342,12899631.576533701,11742554.533158507,12899726.484608896,12899670.208314713,12899926.647377329,12899915.937141148,12899904.556179373,12899960.917840866,11742563.49953716,11742554.41033484,12899932.708923627,12899119.932321064,12899986.962480111,12899994.799972335,12899498.008483045,12899960.926377168
13000000.0,12999969.277322136,11842627.019839557,12999965.862567507,12999661.651320275,12999631.016284445,12999846.212419488,12999985.885117458,12999716.046972731,12999247.58446004,12999570.384523751,11842554.09497084,12999811.64283317,12999675.404100552,12999925.57036108,12999906.688620312,12999899.87554793,12999961.778826296,11842564.677977214,11842553.898454847,12999928.327375231,12999185.630755624,12999988.598548291,13000016.94596175,12999595.45347726,12999960.926056473
13100000.0,13099960.202789528,11942629.867420452,13099948.561942512,13099797.400150051,13099701.027819175,13099941.823588511,13099993.352523223,13099752.326156573,13099304.144127026,13099508.618520051,11942553.709065916,13099907.474556448,13099699.760574343,13099927.179099428,13099896.20501442,13099898.912185714,13099962.798533551,11942562.36606303,11942553.41036594,13099924.059472838,13099305.23094487,13099974.65871678,13100027.867023692,13099720.032639751,13099960.795952866
13200000.0,13199946.440747261,12042615.88309935,13199923.808940822,13199928.999398217,13199782.051653178,13200029.211988727,13199994.628196776,13199801.976198547,13199403.173322923,13199462.085825313,12042553.342491996,13199998.372924767,13199741.511956375,13199931.414076405,13199886.934398115,13199902.367143245,13199963.660110034,12042557.161454497,12042552.94524676,13199920.92616619,13199464.572441446,13199948.056858595,13200025.99543603,13199852.929580068,13199960.515423188
13300000.0,13299931.664355084,12142589.154039176,13299898.224603932,13300037.165335897,13299862.814792618,13300094.381139731,13299990.15485378,13299857.733261585,13299532.461589765,13299445.85635876,12142552.953339253,13300069.776401108,13299795.223486094,13299937.64187725,13299881.533560121,13299910.046198849,13299964.074713709,12142550.491218545,12142552.493210759,13299919.905868283,13299640.87949512,13299915.694598895,13300013.078403678,13299973.363369804,13299960.099193126
13400000.0,13399919.984156543,12242557.286648603,13399879.044307861,13400107.845529996,13399932.155361483,13400128.351080842,13399981.721132644,13399910.946740547,13399673.22066417,13399469.895760667,12242552.504095398,13400111.505487863,13399852.824539004,13399944.770322362,13399882.131290354,13399920.82456319,13399963.859283693,12242544.172239637,12242552.038379805,13399921.661192084,13399807.581354553,13399886.579776077,13399993.539169297,13400063.281265661,13399959.585940698
13500000.0,13499914.742940957,12342529.245684557,13499872.004532656,13500135.0102054,13499981.362986881,13500129.013902988,13499971.889045632,13499953.502015673,13499804.105707103,13499535.854266068,12342551.97470284,13500119.917109497,13499905.35839029,13499951.49325972,13499889.687648376,13499932.867693083,13499962.98558159,12342539.872226324,12342551.56504507,13499926.32730198,13499940.179192513,13499869.28876648,13499973.121226674,13500111.32366452,13499959.023066467
13600000.0,13599917.539643284,12442512.789702011,13599879.657104539,13600121.337826194,13600005.873677135,13600101.14636793,13599963.239422623,13599979.604821779,13599905.937437724,13599635.964916969,12442551.370561685,13600098.304047761,13599944.97798942,13599956.596814767,13599903.635156322,13599944.04941864,13599961.584785711,12442538.629071692,12442551.064478928,13599933.424382832,13600021.559773978,13599869.49016406,13599957.216665387,13600114.988804989,13599958.452614123
13700000.0,13699927.762188653,12542512.233854504,13699900.595759181,13700076.698068505,13700005.899117831,13700054.619646998,13699957.654004138,13699986.94322783,13699965.838912666,13699754.436013142,12542550.721822364,13700055.47159363,13699966.644059787,13699959.24022307,13699921.913253376,13699952.45061293,13699959.904688358,12542540.565842394,12542550.539238853,13699941.924199473,13700045.320252953,13699888.23939324,13699949.360386819,13700080.451182587,13699957.901919201
13800000.0,13799942.760353295,12642527.185312392,13799929.816650165,13800014.941643663,13799985.869654639,13800001.352860456,13799955.836823117,13799976.923124963,13799979.674730001,13799871.023324022,12642550.073389955,13800002.938189317,13799969.068138469,13799959.131983235,13799941.400124507,13799956.798507696,13799958.231237067,12642544.879683446,12642550.002876727,13799950.459540484,13800016.258919826,13799921.546030771,13799950.316178843,13800020.16043724,13799957.380884627
13900000.0,13899958.603300389,12742552.626441149,13899960.106133277,13899949.948712708,13899952.89493821,13899951.899813054,13899957.203823281,13899953.938837582,13899952.180064214,13899965.837005012,12742549.468237257,13899951.584552066,13899954.661450474,13899956.552796196,13899958.635142947,13899956.724370833,13899956.79743962,12742550.101841848,12742549.474571098,13899957.626000082,13899948.007030815,13899961.36069539,13899958.004258445,13899948.964710472,13899956.885452518
14000000.0,13999971.196509635,12842580.338434814,13999984.050429622,13999892.054504719,13999914.704559805,13999912.64761107,13999960.160030464,13999923.913455777,13999894.83173246,14000024.072373744,12842548.929012667,13999908.71653273,13999928.534928396,13999952.221655132,13999970.642433632,13999952.77047688,13999955.707185801,12842554.546610516,12842548.969948152,13999962.299293589,13999858.574314756,13999997.723561814,13999968.273047011,13999879.894802652,13999956.404729245
14100000.0,14099977.429809531,12942601.270975474,14099996.081893206,14099845.828256568,14099877.654696634,14099884.421152113,14099962.670403842,14099892.546074508,14099822.14321509,14100039.372954655,12942548.444309251,14099876.37679184,14099896.863257382,14099947.047858017,14099975.636154363,14099946.150934737,14099954.898375059,12942556.813011767,12942548.491246212,14099963.886265438,14099765.133874843,14100021.479224823,14099976.271909729,14099820.815345777,14099955.928542962
14200000.0,14199976.021718746,13042608.184572598,14199993.969215963,14199809.771876944,14199845.345085619,14199862.87725782,14199962.945763383,14199863.778316876,14199747.484396087,14200014.931584518,13042547.964943344,14199851.37385182,14199865.099756237,14199941.84509153,14199973.419115178,14199938.342447087,14199954.158711769,13042556.189289551,13042548.020495962,14199962.444660027,14199679.543784104,14200026.793712638,14199978.007375991,14199772.882739613,14199955.452273639
14300000.0,14299967.817526082,13142597.80743707,14299979.326471811,14299777.93958717,14299818.198901502,14299840.548028491,14299960.034219729,14299838.921019275,14299679.629817188,14299962.082787573,13142547.413042044,14299826.993634433,14299836.562262869,14299937.09488671,14299965.370279377,14299930.630230635,14299953.192348706,13142552.84119548,13142547.51896452,14299958.641658656,14299605.859997563,14300012.76227566,14299971.615332168,14299731.218406616,14299954.97719151
14400000.0,14399955.461135983,13242571.884631826,14399957.006364906,14399742.916168036,14399794.070584178,14399809.903140875,14399954.139742827,14399816.683699401,14399621.005656492,14399896.837940851,13242546.703021752,14399795.859376818,14399811.794344135,14399932.831940413,14399954.029292576,14399923.746486979,14399951.720246019,13242547.730853215,13242546.934484784,14399953.564159082,14399540.50421943,14399983.655050585,14399957.970105136,14399687.552481007,14399954.506466987
14500000.0,14499942.545242937,13342536.812683098,14499933.569111045,14499699.194081225,14499769.644738795,14499766.491612513,14499946.573192503,14499794.08006474,14499568.099343322,14499835.366532816,13342545.769752102,14499753.058511253,14499788.87367982,14499928.68719053,14499942.395740032,14499917.710386619,14499949.586188901,13342542.294019075,13342546.215927163,14499948.432957903,14499474.966383224,14499947.733601555,14499940.450917441,14499634.003208872,14499954.038850792
14600000.0,14599932.496877547,13442501.953581287,14599915.285198249,14599645.879552081,14599742.159842739,14599711.191171434,14599939.352078177,14599767.91943044,14599513.8532323,14599789.690763928,13442544.596410295,14599698.56684496,14599764.555886958,14599924.076594692,14599933.136862503,14599911.917534357,14599946.837126018,13442537.975791644,13442545.331585601,14599944.297595603,14599400.162686748,14599914.971595073,14599923.936690055,14599566.80914273,14599953.563068468
14700000.0,14699927.532340348,13542477.093256256,14699906.26318772,14699587.86859358,14699710.901217742,14699650.8491572,14699934.570975387,14699736.414342985,14699451.267394464,14699764.777270414,13542543.233927818,14699638.199972576,14699735.889582748,14699918.478588251,14699927.919592693,14699905.451237086,14699943.752334004,13542535.767363342,13542544.286695663,14699941.792325022,14699311.06409395,14699894.315932343,14699913.328257225,14699488.834958643,14699953.056137444
14800000.0,14799927.994553205,13642469.748619242,14799907.255711991,14799535.098265396,14799677.983899305,14799597.06405949,14799933.733403403,14799700.392681973,14799377.064725077,14799757.803681696,13642541.805204725,14799582.74779797,14799701.791550862,14799911.71393315,14799927.044752575,14799897.519124033,14799940.808860682,13642535.886186592,13642543.134597445,14799941.01505662,14799210.116601238,14799891.249181654,14799912.036722828,14799410.026602102,14799952.487390818
14900000.0,14899932.273695732,13742483.071830394,14899915.499294214,14899500.054869987,14899648.164615981,14899563.394286258,14899937.249015322,14899663.712590758,14899294.241973627,14899759.755249599,13742540.491149962,14899545.47411767,14899664.0753569,14899904.138019271,14899929.474936992,14899887.878183572,14899938.588246671,13742537.699844431,13742541.977468334,14899941.556542076,14899108.325461967,14899906.329173239,14899920.889471803,14899345.588691022,14899951.828345224
15000000.0,14999937.339128735,13842514.937413946,14999925.639915776,14999494.239714634,14999627.71566831,14999561.737245185,14999944.251975687,14999632.70749812,14999212.652121736,14999758.834864765,13842539.499831874,14999538.637915451,14999627.581023118,14999896.677918755,14999933.235977173,14999877.1101949,14999937.645553723,13842539.920783253,13842540.954503912,14999942.664946081,14999023.558917085,14999935.108251441,14999937.786030615,14999312.318100952,14999951.0659116
15100000.0,15099939.72844569,13942558.470974261,15099931.474418327,15099524.611932518,15099622.677233737,15099598.875482794,15099952.80262278,15099614.771264425,15099147.339050833,15099744.644231867,13942539.025055788,15099569.988419179,15099599.313892093,15099890.690209577,15099936.067985045,15099866.650353946,15099938.373333354,13942541.01775512,13942540.219038162,15099943.49469132,15098976.437598208,15099969.447339466,15099958.21909513,15099324.069072206,15099950.215234796
15200000.0,15199936.699923074,14042603.87371965,15199927.990905562,15199591.058229834,15199636.995413061,15199674.167264966,15199960.420252226,15199616.447655914,15199115.001679152,15199711.874128869,14042539.203367215,15199640.220785607,15199586.790365485,15199887.666729065,15199936.133506145,15199858.541508099,15199940.89525804,14042539.722557776,14042539.908637004,15199943.366329664,15198984.882963479,15199999.844296755,15199976.521370387,15199387.601169406,15199949.327350555
15300000.0,15299927.201656155,14142641.030914022,15299913.096391154,15299685.671324482,15299671.099186193,15299779.068446148,15299964.795579746,15299641.544543484,15299129.518987032,15299662.398716474,14142540.079993626,15299742.141627155,15299596.026565634,15299888.861406192,15299932.578536654,15299854.96699833,15299945.017944915,14142535.479587447,14142540.114933465,15299941.964116162,15299058.816970943,15300018.108775698,15299987.482748346,15299499.999042666,15299948.488255708
15400000.0,15399912.358794712,14242662.170701815,15399888.504870784,15399794.116564965,15399721.354353499,15399898.679023232,15399964.474664873,15399689.805045312,15399197.768706284,15399605.149357267,14242541.591990365,15399861.837382903,15399629.724196972,15399894.936822178,15399925.787808683,15399857.6815217,15399950.254473653,14242528.698434561,14242540.860003946,15399939.41746474,15399196.523121133,15400019.621099312,15399987.867655583,15399648.45658814,15399947.807504985
15500000.0,15499895.317895476,14342663.8317298,15499859.500718212,15499898.767885638,15499780.588905081,15500014.945086587,15499959.31112556,15499756.531317603,15499316.94042443,15499553.79841604,14342543.573354619,15499981.585497718,15499686.17366408,15499905.728529058,15499917.266888428,15499867.494479893,15499955.915219352,14342520.725038918,14342542.08532011,15499936.247566476,15499383.780170305,15500004.540997382,15499977.386548925,15499812.582957404,15499947.39769289
15600000.0,15599880.47318339,14442647.604098368,15599833.617758583,15599982.773825368,15599839.578583838,15600110.676550549,15599950.548167905,15599833.304751376,15599474.175043156,15599522.917355955,14442545.781720327,15600083.755026137,15599759.212674402,15599920.19677451,15599909.192160543,15599883.952178903,15599961.244444914,14442513.52778406,14442543.656618189,15599933.199600497,15599596.14755198,15599977.641606359,15599958.830726791,15599968.682188233,15599947.349001851
15700000.0,15699872.279727865,14542619.464141803,15699818.589026164,15700033.934135173,15699889.10214898,15700173.307953965,15699940.497604754,15699909.646763468,15699648.741667507,15699523.710485836,14542547.94067877,15700154.660008857,15699839.295733733,15699936.586449543,15699903.764277004,15699905.315322217,15699965.569179999,14542509.17801015,14542545.383968916,15699931.012822174,15699803.903060216,15699946.840509702,15699937.319817808,15700094.890364623,15699947.704485659
15800000.0,15799873.98318505,14642587.923857728,15799820.138742719,15800047.32013993,15799922.00833697,15800197.409611303,15799931.900521502,15799975.203585867,15799816.255785769,15799560.553539881,14642549.788690295,15800187.347255792,15799915.42505814,15799952.761530882,15799902.555877661,15799928.851146761,15799968.424908498,14642509.26724423,14642547.053396417,15799930.197873434,15799978.366819335,15799920.868395632,15799918.86775597,15800175.806302287,15799948.442873048
15900000.0,15899886.627035258,14742561.54362267,15899840.244027179,15900025.93861578,15899934.730302744,15900185.320910526,15899927.147518352,15900021.891277691,15899953.854783328,15899629.349584226,14742551.123564642,15900182.61150846,15899977.452053959,15899966.632973101,15899906.043019477,15899951.37426691,15899969.62876875,14742514.425507726,14742548.463140948,15899930.88619051,15900097.93584131,15899906.75248829,15899908.670267226,15900205.403709713,15899949.473827682
16000000.0,15999908.628235769,14842546.525237119,15999876.374228327,15999979.304476267,15999927.842637494,16000145.81264022,15999927.580616692,16000045.450123003,16000044.967235746,15999718.208791627,14842551.833104903,16000148.037733134,16000018.154769458,15999976.574198443,15999913.454770716,15999969.90274653,15999969.28554456,14842524.0814404,14842549.45694327,15999932.794054277,16000152.24228936,15999907.835915772,15999909.601467246,16000187.5154969,15999950.648197493
16100000.0,16099936.057521269,14942545.067181448,16099921.94908585,16099920.378386604,16099905.530927423,16100091.228026941,16099933.079486981,16100046.025133459,16100082.432569254,16099810.295148114,14942551.905904453,16100095.416520948,16100034.560846884,16099981.721669357,16099922.981620269,16099982.263990598,16099967.729239918,14942536.540198093,14942549.947350986,16099935.309053507,16100143.403637033,16099922.894374873,16099921.353591427,16100133.87009704,16099951.782027857
16200000.0,16199963.564205494,15042554.937630076,16199967.91560847,16199861.774141511,16199874.152843105,16200033.951355346,16199942.057066703,16200027.661380999,16200069.207984723,16199888.05163067,15042551.421301955,16200037.3096142,16200028.198495012,16199982.089300975,16199932.278728604,16199987.498688936,16199965.41942946,15042549.367573544,15042549.92460116,16199937.670574663,16200084.16795892,16199946.592842517,16199940.476271864,16200060.327190008,16199952.689728606
16300000.0,16299985.702305956,15142570.365472429,16300005.023671476,16299812.32841401,16299840.323142568,16299983.206146598,16299951.874623038,16299996.898668915,16300016.583236985,16299937.608442212,15142550.522342984,16299983.745674187,16300004.2551173,16299978.475353032,16299939.114616944,16299985.965904683,16299962.821993494,15142559.982628077,15142549.449978504,16299939.188547526,16299993.610203484,16299971.135819862,16299961.317665823,16299982.42176628,16299953.219206521
16400000.0,16399998.298811052,15242583.965649895,16400026.17686665,16399775.007260654,16399809.082576822,16399943.059430677,16399959.566628067,16399960.886505747,16399940.50282956,16399952.127728498,15242549.379433565,16399939.955733227,16399969.918284409,16399972.195350451,16399941.975035707,16399979.133244669,16399960.306044403,15242566.301370427,15242548.636231357,16399939.434436573,16399891.666369427,16399988.617005093,16399977.610871093,16399911.4689882,16399953.281124078
16500000.0,16499999.490118876,15342589.113810409,16500028.209883854,16499746.73165401,16499782.67785238,16499912.142407808,16499962.675472181,16499925.553878158,16499857.080735452,16499933.158911388,15342548.153857552,16499905.737297606,16499932.384349268,16499964.718938548,16499940.446898408,16499969.119682467,16499958.082123479,15342567.25769515,15342547.62031144,16499938.34782681,16499794.048528902,16499993.371521847,16499984.26032821,16499852.281734964,16499952.865528807
16600000.0,16599990.144283153,15442582.057396093,16600012.60526815,16599720.143017488,16599760.29652525,16599885.091457224,16599959.961964283,16599894.33172777,16599778.5661409,16599889.667021498,15442546.969585273,16599876.554304697,16599897.09150075,16599957.3108058,16599935.273886822,16599958.122262774,16599956.193675043,15442563.06030474,15442546.535144085,16599936.22833939,16599708.917855078,16599983.638053967,16599978.821263874,16599803.066883437,16599952.042071491
16700000.0,16699973.557701385,15542563.134283548,16699984.961670538,16699686.755166952,16699738.817553967,16699855.208378183,16699951.789861577,16699867.752021141,16699710.846915862,16699835.068200266,15542545.898877088,16699845.970603906,16699866.650222188,16699950.769991402,16699928.073294044,16699947.884157648,16699954.558010764,15542555.116333986,15542545.486759761,16699933.617764499,16699636.15772937,16699962.047245443,16699962.249518653,16699757.425522244,16699950.943873102
16800000.0,16799954.515693184,15642536.73914994,16799953.374075692,16799640.520452417,16799714.335205562,16799817.482245903,16799940.072234783,16799843.98537597,16799653.111955285,16799783.165714588,15642544.962844005,16799808.624505162,16799840.73033542,16799945.330111407,16799920.80370485,16799939.343699925,16799953.03888343,15642545.643382447,15642544.540977485,16799931.11054226,16799569.325029142,16799934.801458575,16799938.70441453,16799707.764463905,16799949.73869452
16900000.0,16899937.981260803,15742510.050247706,16899926.18589107,16899580.70580755,16899683.980438262,16899771.01621674,16899927.789782565,16899820.10452618,16899599.65986838,16899744.176762097,15742544.14460181,16899762.799395353,16899816.881429825,16899940.735664826,16899915.146912348,16899932.54879164,16899951.52533598,15742537.077091899,15742543.721566057,16899929.153119024,16899499.572853904,16899909.795416344,16899914.454453345,16899649.01410995,16899948.594492327
17000000.0,16999927.775039643,15842490.892673954,16999909.739831686,16999513.169357087,16999647.467917416,16999720.08888591,16999918.209603533,16999793.650407378,16999543.21240104,16999721.99914907,15842543.408848628,16999711.774778415,16999791.990545087,16999936.458199408,16999911.99156622,16999926.842436388,16999949.99057134,15842531.435537659,15842543.018008376,16999927.895506024,16999420.257965676,16999894.233997602,16999896.186141923,16999581.465446796,16999947.646780226
17100000.0,17099925.608644355,15942485.36773032,17099906.748882096,17099449.592981737,17099607.87125821,17099673.495419424,17099914.017287586,17099763.995731488,17099478.652700853,17099713.50356206,15942542.721544396,17099663.51501357,17099763.89930481,17099931.9782875,17099911.17637746,17099921.24849372,17099948.513142336,15942529.812728908,15942542.39964116,17099927.14358323,17099330.752786722,17099892.449950516,17099889.183583163,17099511.81463402,17099946.975383412
17200000.0,17199930.730751503,16042495.948106714,17199915.729500484,17199404.817201912,17199571.34913183,17199642.328412697,17199916.598834805,17199733.0678704,17199405.991458565,17199710.043932438,16042542.0634277,17199628.751578532,17199732.66210857,17199927.04221386,17199911.57237162,17199914.93053607,17199947.254674602,16042532.135283548,16042541.830978965,17199926.429235533,17199238.23264001,17199904.56727001,17199895.88206953,17199452.046293166,17199946.59479368
17300000.0,17299940.272006962,16142520.60904073,17299931.6382678,17299392.975318648,17299545.849189796,17299636.82493378,17299925.66847648,17299705.19066883,17299331.607022643,17299700.721583538,16142541.434325218,17299617.99498678,17299701.041796617,17299921.813594516,17299911.482426457,17299907.579833996,17299946.403017618,16142537.24278053,16142541.284023115,17299925.17963096,17299156.825731028,17299926.413667507,17299915.19639758,17299416.43352367,17299946.45946394
17400000.0,17399950.17728733,16242553.268566914,17399947.51105093,17399423.481887184,17399539.11570996,17399663.19178209,17399939.342788357,17399686.07148573,17399267.329098828,17399676.40877273,16242540.848285427,17399638.33688404,17399674.07170006,17399916.873785697,17399909.239528842,17399899.613065004,17399946.100484792,16242543.261763597,16242540.744650485,17399922.93524667,17399104.302027658,17399950.721922074,17399942.809165463,17399417.49441323,17399946.48152015
17500000.0,17499956.44901569,16342585.428616017,17499956.61892886,17499498.002157953,17499556.537548527,17499721.348282587,17499954.638013814,17499681.217850003,17499227.580224253,17499633.299460143,16342540.322503364,17499690.98330142,17499657.794501934,17499913.071665168,17499903.82258909,17499892.119541995,17499946.38146296,16342548.16232025,16342540.21228171,17499919.549189366,17499097.208203226,17499969.27913608,17499972.335811954,17499462.068213403,17499946.555496927
17600000.0,17599956.340777583,16442608.553243514,17599954.511531863,17599609.290525872,17599599.43682043,17599804.28459191,17599968.251015633,17599694.2436912,17599225.367852572,17599574.886676196,16442539.865067543,17599770.272456214,17599657.536932275,17599911.269477487,17599895.299441423,17599886.574019864,17599947.140970185,16442550.337607382,16442539.694428315,17599915.303491298,17599145.82983444,17599975.397899345,17599997.037402805,17599548.672072332,17599946.58367744
17700000.0,17699949.159973793,16542616.496889042,17699940.358102374,17699742.290578462,17699664.295303006,17699899.283701066,17699977.407077502,17699725.567745592,17699268.27283714,17699511.724947408,16542539.46647478,17699864.520504788,17699676.22353302,17699912.062761925,17699884.953503676,17699884.40137239,17699948.145896096,16542549.04348489,16542539.199000442,17699910.900189515,17699250.453300733,17699965.98093325,17700011.599726822,17699666.965395983,17699946.49591541
17800000.0,17799936.455794908,16642607.274447965,17799917.20714954,17799877.265326694,17799743.170207422,17799990.720587246,17799980.542477928,17799771.90431113,17799355.613028005,17799458.981570765,16642539.09838249,17799958.517420314,17799713.232476056,17799915.56057851,17799875.040936194,17799886.523985848,17799949.087355908,16642544.578609174,16642538.727742637,17799907.320676703,17799400.077896606,17799942.56422044,17800013.483708903,17799799.56583366,17799946.259922188
17900000.0,17899921.548543528,16742583.652994782,17899891.102158446,17899994.150003396,17899825.228011105,17900063.688277677,17899977.639825493,17899826.725888405,17899477.65912246,17899432.42185731,16742538.720266446,17900037.012743652,17899764.150247425,17899921.29462063,17899868.23259005,17899893.0284323,17899949.65942733,16742538.1614507,16742538.273313256,17899905.58542679,17899574.064509016,17899911.018255975,17900003.48036734,17899925.786181446,17899945.880788125
18000000.0,17999908.54591991,16842552.38543699,17999869.320161536,18000076.968165893,17999899.01517929,18000107.45201735,17999970.134848528,17999881.60038025,17999617.21671865,17999443.933985848,16842538.2918517,18000088.235600572,17999821.529925738,17999928.288029253,17999866.88904373,17999903.053804904,17999949.640949544,16842531.547849055,16842537.821064826,17999906.476991285,17999746.373381183,17999879.974788222,17999985.33468974,18000026.29525162,17999945.391557917
